Coordinator ID,Episode Number,Agent ID,Agent Reward,Episode Reward, Actor Learning Rate, Critic Learning Rate, Entropy
6,1583,0,19.00000000000001,43.0000000000003,0.0003,0.0034,0.001
6,1583,1,24.0,43.0000000000003,0.0003,0.0034,0.001
1,1583,0,19.63,29.26000000000002,0.0003,0.0034,0.001
1,1583,1,9.63,29.26000000000002,0.0003,0.0034,0.001
0,1583,0,24.000000000000014,48.0000000000003,0.0003,0.0034,0.001
0,1583,1,24.000000000000004,48.0000000000003,0.0003,0.0034,0.001
4,1584,0,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
4,1584,1,4.000000000000009,8.000000000000043,0.0003,0.0034,0.001
9,1584,0,19.000000000000007,38.00000000000032,0.0003,0.0034,0.001
9,1584,1,19.000000000000004,38.00000000000032,0.0003,0.0034,0.001
2,1584,0,34.24000000000001,63.480000000000224,0.0003,0.0034,0.001
2,1584,1,29.240000000000002,63.480000000000224,0.0003,0.0034,0.001
14,1584,0,29.00000000000001,53.00000000000032,0.0003,0.0034,0.001
14,1584,1,24.000000000000004,53.00000000000032,0.0003,0.0034,0.001
10,1584,0,29.12000000000001,53.240000000000244,0.0003,0.0034,0.001
10,1584,1,24.120000000000008,53.240000000000244,0.0003,0.0034,0.001
11,1584,0,19.0,43.00000000000027,0.0003,0.0034,0.001
11,1584,1,24.000000000000007,43.00000000000027,0.0003,0.0034,0.001
5,1584,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
5,1584,1,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
8,1584,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
8,1584,1,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
3,1584,0,24.05000000000001,43.100000000000264,0.0003,0.0034,0.001
3,1584,1,19.049999999999994,43.100000000000264,0.0003,0.0034,0.001
12,1584,0,19.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,1584,1,24.000000000000004,43.00000000000032,0.0003,0.0034,0.001
13,1584,0,29.490000000000006,48.98000000000011,0.0003,0.0034,0.001
13,1584,1,19.490000000000002,48.98000000000011,0.0003,0.0034,0.001
15,1584,0,4.0000000000000195,13.000000000000039,0.0003,0.0034,0.001
15,1584,1,9.000000000000018,13.000000000000039,0.0003,0.0034,0.001
7,1584,0,9.000000000000016,13.00000000000004,0.0003,0.0034,0.001
7,1584,1,4.000000000000019,13.00000000000004,0.0003,0.0034,0.001
6,1584,0,24.000000000000007,48.00000000000029,0.0003,0.0034,0.001
6,1584,1,24.000000000000004,48.00000000000029,0.0003,0.0034,0.001
1,1584,0,19.000000000000014,43.00000000000031,0.0003,0.0034,0.001
1,1584,1,24.000000000000004,43.00000000000031,0.0003,0.0034,0.001
0,1584,0,29.00000000000001,58.00000000000029,0.0003,0.0034,0.001
0,1584,1,29.000000000000007,58.00000000000029,0.0003,0.0034,0.001
4,1585,0,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
4,1585,1,4.000000000000009,8.000000000000043,0.0003,0.0034,0.001
9,1585,0,19.000000000000007,38.00000000000032,0.0003,0.0034,0.001
9,1585,1,19.0,38.00000000000032,0.0003,0.0034,0.001
2,1585,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
2,1585,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
14,1585,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
14,1585,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
10,1585,0,29.000000000000007,53.00000000000028,0.0003,0.0034,0.001
10,1585,1,24.0,53.00000000000028,0.0003,0.0034,0.001
11,1585,0,19.000000000000004,38.0000000000002,0.0003,0.0034,0.001
11,1585,1,19.0,38.0000000000002,0.0003,0.0034,0.001
5,1585,0,29.070000000000004,53.14000000000028,0.0003,0.0034,0.001
5,1585,1,24.07,53.14000000000028,0.0003,0.0034,0.001
8,1585,0,29.280000000000012,53.560000000000194,0.0003,0.0034,0.001
8,1585,1,24.28000000000001,53.560000000000194,0.0003,0.0034,0.001
3,1585,0,24.650000000000006,39.300000000000004,0.0003,0.0034,0.001
3,1585,1,14.650000000000004,39.300000000000004,0.0003,0.0034,0.001
12,1585,0,19.000000000000004,38.00000000000021,0.0003,0.0034,0.001
12,1585,1,19.000000000000004,38.00000000000021,0.0003,0.0034,0.001
13,1585,0,24.050000000000004,43.10000000000027,0.0003,0.0034,0.001
13,1585,1,19.049999999999997,43.10000000000027,0.0003,0.0034,0.001
15,1585,0,4.760000000000005,9.520000000000007,0.0003,0.0034,0.001
15,1585,1,4.760000000000005,9.520000000000007,0.0003,0.0034,0.001
7,1585,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1585,1,4.000000000000014,13.000000000000043,0.0003,0.0034,0.001
6,1585,0,24.000000000000007,53.00000000000028,0.0003,0.0034,0.001
6,1585,1,29.000000000000004,53.00000000000028,0.0003,0.0034,0.001
1,1585,0,19.64,34.28000000000003,0.0003,0.0034,0.001
1,1585,1,14.639999999999999,34.28000000000003,0.0003,0.0034,0.001
0,1585,0,29.00000000000001,58.00000000000029,0.0003,0.0034,0.001
0,1585,1,29.000000000000004,58.00000000000029,0.0003,0.0034,0.001
4,1586,0,14.000000000000009,33.000000000000234,0.0003,0.0034,0.001
4,1586,1,19.0,33.000000000000234,0.0003,0.0034,0.001
9,1586,0,19.000000000000007,33.00000000000033,0.0003,0.0034,0.001
9,1586,1,14.000000000000007,33.00000000000033,0.0003,0.0034,0.001
2,1586,0,29.00000000000001,63.00000000000031,0.0003,0.0034,0.001
2,1586,1,34.00000000000002,63.00000000000031,0.0003,0.0034,0.001
14,1586,0,29.370000000000005,53.74000000000017,0.0003,0.0034,0.001
14,1586,1,24.369999999999994,53.74000000000017,0.0003,0.0034,0.001
10,1586,0,29.23000000000001,48.46000000000019,0.0003,0.0034,0.001
10,1586,1,19.23,48.46000000000019,0.0003,0.0034,0.001
11,1586,0,19.00000000000001,43.00000000000021,0.0003,0.0034,0.001
11,1586,1,24.0,43.00000000000021,0.0003,0.0034,0.001
5,1586,0,19.000000000000007,38.00000000000031,0.0003,0.0034,0.001
5,1586,1,19.0,38.00000000000031,0.0003,0.0034,0.001
8,1586,0,29.000000000000007,53.000000000000306,0.0003,0.0034,0.001
8,1586,1,24.0,53.000000000000306,0.0003,0.0034,0.001
3,1586,0,29.49000000000001,58.98000000000011,0.0003,0.0034,0.001
3,1586,1,29.49,58.98000000000011,0.0003,0.0034,0.001
12,1586,0,19.0,38.00000000000019,0.0003,0.0034,0.001
12,1586,1,19.000000000000007,38.00000000000019,0.0003,0.0034,0.001
13,1586,0,29.51000000000001,49.020000000000095,0.0003,0.0034,0.001
13,1586,1,19.510000000000005,49.020000000000095,0.0003,0.0034,0.001
15,1586,0,9.00000000000001,22.99999999999976,0.0003,0.0034,0.001
15,1586,1,14.000000000000012,22.99999999999976,0.0003,0.0034,0.001
7,1586,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1586,1,4.000000000000019,13.000000000000043,0.0003,0.0034,0.001
6,1586,0,19.38,38.76000000000015,0.0003,0.0034,0.001
6,1586,1,19.379999999999995,38.76000000000015,0.0003,0.0034,0.001
1,1586,0,19.41000000000001,38.82000000000015,0.0003,0.0034,0.001
1,1586,1,19.41,38.82000000000015,0.0003,0.0034,0.001
0,1586,0,29.00000000000001,63.00000000000029,0.0003,0.0034,0.001
0,1586,1,34.00000000000002,63.00000000000029,0.0003,0.0034,0.001
4,1587,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1587,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1587,0,19.000000000000007,38.000000000000284,0.0003,0.0034,0.001
9,1587,1,19.0,38.000000000000284,0.0003,0.0034,0.001
2,1587,0,34.030000000000015,68.0600000000003,0.0003,0.0034,0.001
2,1587,1,34.030000000000015,68.0600000000003,0.0003,0.0034,0.001
14,1587,0,24.000000000000007,48.00000000000032,0.0003,0.0034,0.001
14,1587,1,24.0,48.00000000000032,0.0003,0.0034,0.001
10,1587,0,29.00000000000001,58.0000000000003,0.0003,0.0034,0.001
10,1587,1,29.000000000000004,58.0000000000003,0.0003,0.0034,0.001
11,1587,0,19.00000000000001,43.00000000000027,0.0003,0.0034,0.001
11,1587,1,24.0,43.00000000000027,0.0003,0.0034,0.001
5,1587,0,29.00000000000001,58.0000000000003,0.0003,0.0034,0.001
5,1587,1,29.000000000000004,58.0000000000003,0.0003,0.0034,0.001
8,1587,0,29.000000000000007,63.00000000000027,0.0003,0.0034,0.001
8,1587,1,34.00000000000002,63.00000000000027,0.0003,0.0034,0.001
3,1587,0,24.00000000000001,43.00000000000025,0.0003,0.0034,0.001
3,1587,1,19.0,43.00000000000025,0.0003,0.0034,0.001
12,1587,0,19.000000000000007,43.00000000000027,0.0003,0.0034,0.001
12,1587,1,24.000000000000007,43.00000000000027,0.0003,0.0034,0.001
13,1587,0,29.000000000000007,53.0000000000003,0.0003,0.0034,0.001
13,1587,1,24.000000000000007,53.0000000000003,0.0003,0.0034,0.001
15,1587,0,4.000000000000014,3.000000000000041,0.0003,0.0034,0.001
15,1587,1,-0.9999999999999847,3.000000000000041,0.0003,0.0034,0.001
7,1587,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1587,1,4.000000000000014,13.000000000000043,0.0003,0.0034,0.001
6,1587,0,29.19000000000001,53.38000000000022,0.0003,0.0034,0.001
6,1587,1,24.190000000000012,53.38000000000022,0.0003,0.0034,0.001
1,1587,0,19.000000000000007,38.00000000000028,0.0003,0.0034,0.001
1,1587,1,19.0,38.00000000000028,0.0003,0.0034,0.001
0,1587,0,29.369999999999997,48.740000000000144,0.0003,0.0034,0.001
0,1587,1,19.369999999999997,48.740000000000144,0.0003,0.0034,0.001
4,1588,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1588,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1588,0,19.000000000000007,38.00000000000033,0.0003,0.0034,0.001
9,1588,1,19.000000000000004,38.00000000000033,0.0003,0.0034,0.001
2,1588,0,24.00000000000001,53.00000000000032,0.0003,0.0034,0.001
2,1588,1,29.000000000000007,53.00000000000032,0.0003,0.0034,0.001
14,1588,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
14,1588,1,29.000000000000004,58.00000000000032,0.0003,0.0034,0.001
10,1588,0,29.00000000000001,53.000000000000306,0.0003,0.0034,0.001
10,1588,1,24.0,53.000000000000306,0.0003,0.0034,0.001
11,1588,0,19.000000000000004,38.00000000000013,0.0003,0.0034,0.001
11,1588,1,19.0,38.00000000000013,0.0003,0.0034,0.001
5,1588,0,29.660000000000004,49.320000000000064,0.0003,0.0034,0.001
5,1588,1,19.660000000000004,49.320000000000064,0.0003,0.0034,0.001
8,1588,0,29.000000000000007,53.000000000000306,0.0003,0.0034,0.001
8,1588,1,24.000000000000004,53.000000000000306,0.0003,0.0034,0.001
3,1588,0,24.000000000000014,43.000000000000306,0.0003,0.0034,0.001
3,1588,1,19.0,43.000000000000306,0.0003,0.0034,0.001
12,1588,0,19.000000000000007,38.00000000000024,0.0003,0.0034,0.001
12,1588,1,19.000000000000007,38.00000000000024,0.0003,0.0034,0.001
13,1588,0,34.360000000000014,63.72000000000016,0.0003,0.0034,0.001
13,1588,1,29.360000000000007,63.72000000000016,0.0003,0.0034,0.001
15,1588,0,-0.9999999999999999,3.000000000000032,0.0003,0.0034,0.001
15,1588,1,4.000000000000015,3.000000000000032,0.0003,0.0034,0.001
7,1588,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1588,1,4.000000000000014,13.000000000000043,0.0003,0.0034,0.001
6,1588,0,19.00000000000001,38.000000000000256,0.0003,0.0034,0.001
6,1588,1,19.0,38.000000000000256,0.0003,0.0034,0.001
1,1588,0,19.300000000000004,38.600000000000136,0.0003,0.0034,0.001
1,1588,1,19.299999999999997,38.600000000000136,0.0003,0.0034,0.001
0,1588,0,29.00000000000001,58.00000000000029,0.0003,0.0034,0.001
0,1588,1,29.000000000000004,58.00000000000029,0.0003,0.0034,0.001
4,1589,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1589,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1589,0,19.000000000000007,38.00000000000033,0.0003,0.0034,0.001
9,1589,1,19.000000000000004,38.00000000000033,0.0003,0.0034,0.001
2,1589,0,34.56,69.12000000000005,0.0003,0.0034,0.001
2,1589,1,34.56000000000001,69.12000000000005,0.0003,0.0034,0.001
14,1589,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
14,1589,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
10,1589,0,29.000000000000014,53.00000000000029,0.0003,0.0034,0.001
10,1589,1,24.0,53.00000000000029,0.0003,0.0034,0.001
11,1589,0,24.000000000000007,53.000000000000306,0.0003,0.0034,0.001
11,1589,1,29.000000000000007,53.000000000000306,0.0003,0.0034,0.001
5,1589,0,29.05,58.10000000000027,0.0003,0.0034,0.001
5,1589,1,29.05000000000002,58.10000000000027,0.0003,0.0034,0.001
8,1589,0,29.54,54.08000000000009,0.0003,0.0034,0.001
8,1589,1,24.54,54.08000000000009,0.0003,0.0034,0.001
3,1589,0,34.52000000000001,69.03999999999996,0.0003,0.0034,0.001
3,1589,1,34.52,69.03999999999996,0.0003,0.0034,0.001
12,1589,0,14.00000000000001,38.000000000000185,0.0003,0.0034,0.001
12,1589,1,24.000000000000004,38.000000000000185,0.0003,0.0034,0.001
13,1589,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
13,1589,1,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
15,1589,0,9.00000000000001,22.999999999999766,0.0003,0.0034,0.001
15,1589,1,14.000000000000014,22.999999999999766,0.0003,0.0034,0.001
7,1589,0,4.000000000000019,8.000000000000043,0.0003,0.0034,0.001
7,1589,1,4.000000000000014,8.000000000000043,0.0003,0.0034,0.001
6,1589,0,19.000000000000007,38.0000000000003,0.0003,0.0034,0.001
6,1589,1,19.0,38.0000000000003,0.0003,0.0034,0.001
1,1589,0,19.000000000000014,43.0000000000003,0.0003,0.0034,0.001
1,1589,1,24.000000000000004,43.0000000000003,0.0003,0.0034,0.001
0,1589,0,24.000000000000014,48.000000000000306,0.0003,0.0034,0.001
0,1589,1,24.000000000000004,48.000000000000306,0.0003,0.0034,0.001
4,1590,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1590,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1590,0,19.000000000000007,38.00000000000033,0.0003,0.0034,0.001
9,1590,1,19.0,38.00000000000033,0.0003,0.0034,0.001
2,1590,0,34.67000000000001,64.34000000000005,0.0003,0.0034,0.001
2,1590,1,29.67,64.34000000000005,0.0003,0.0034,0.001
14,1590,0,29.00000000000001,53.00000000000032,0.0003,0.0034,0.001
14,1590,1,24.000000000000004,53.00000000000032,0.0003,0.0034,0.001
10,1590,0,29.000000000000007,63.000000000000256,0.0003,0.0034,0.001
10,1590,1,34.00000000000002,63.000000000000256,0.0003,0.0034,0.001
11,1590,0,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
11,1590,1,4.000000000000005,8.000000000000043,0.0003,0.0034,0.001
5,1590,0,29.00000000000001,53.000000000000284,0.0003,0.0034,0.001
5,1590,1,24.000000000000004,53.000000000000284,0.0003,0.0034,0.001
8,1590,0,29.000000000000007,53.000000000000306,0.0003,0.0034,0.001
8,1590,1,24.000000000000007,53.000000000000306,0.0003,0.0034,0.001
3,1590,0,24.000000000000007,53.00000000000024,0.0003,0.0034,0.001
3,1590,1,29.000000000000007,53.00000000000024,0.0003,0.0034,0.001
12,1590,0,14.000000000000018,32.99999999999991,0.0003,0.0034,0.001
12,1590,1,19.0,32.99999999999991,0.0003,0.0034,0.001
13,1590,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
13,1590,1,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
15,1590,0,4.0000000000000036,8.000000000000039,0.0003,0.0034,0.001
15,1590,1,4.000000000000014,8.000000000000039,0.0003,0.0034,0.001
7,1590,0,9.000000000000016,13.00000000000004,0.0003,0.0034,0.001
7,1590,1,4.000000000000019,13.00000000000004,0.0003,0.0034,0.001
6,1590,0,14.000000000000018,32.99999999999989,0.0003,0.0034,0.001
6,1590,1,19.000000000000004,32.99999999999989,0.0003,0.0034,0.001
1,1590,0,19.000000000000014,38.0000000000003,0.0003,0.0034,0.001
1,1590,1,19.0,38.0000000000003,0.0003,0.0034,0.001
0,1590,0,24.540000000000006,44.08000000000006,0.0003,0.0034,0.001
0,1590,1,19.539999999999992,44.08000000000006,0.0003,0.0034,0.001
4,1591,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1591,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1591,0,19.000000000000007,43.000000000000306,0.0003,0.0034,0.001
9,1591,1,24.000000000000004,43.000000000000306,0.0003,0.0034,0.001
2,1591,0,34.45,68.90000000000013,0.0003,0.0034,0.001
2,1591,1,34.45000000000001,68.90000000000013,0.0003,0.0034,0.001
14,1591,0,24.000000000000007,43.00000000000031,0.0003,0.0034,0.001
14,1591,1,19.0,43.00000000000031,0.0003,0.0034,0.001
10,1591,0,9.500000000000007,13.99999999999992,0.0003,0.0034,0.001
10,1591,1,4.5000000000000036,13.99999999999992,0.0003,0.0034,0.001
11,1591,0,19.000000000000007,43.00000000000012,0.0003,0.0034,0.001
11,1591,1,24.0,43.00000000000012,0.0003,0.0034,0.001
5,1591,0,29.000000000000007,63.000000000000306,0.0003,0.0034,0.001
5,1591,1,34.00000000000002,63.000000000000306,0.0003,0.0034,0.001
8,1591,0,29.000000000000007,63.000000000000306,0.0003,0.0034,0.001
8,1591,1,34.00000000000002,63.000000000000306,0.0003,0.0034,0.001
3,1591,0,29.00000000000001,63.0000000000002,0.0003,0.0034,0.001
3,1591,1,34.00000000000002,63.0000000000002,0.0003,0.0034,0.001
12,1591,0,19.000000000000007,38.00000000000024,0.0003,0.0034,0.001
12,1591,1,19.000000000000004,38.00000000000024,0.0003,0.0034,0.001
13,1591,0,29.000000000000007,58.00000000000033,0.0003,0.0034,0.001
13,1591,1,29.000000000000007,58.00000000000033,0.0003,0.0034,0.001
15,1591,0,4.000000000000008,13.000000000000043,0.0003,0.0034,0.001
15,1591,1,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1591,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1591,1,4.000000000000014,13.000000000000043,0.0003,0.0034,0.001
6,1591,0,19.00000000000001,43.000000000000284,0.0003,0.0034,0.001
6,1591,1,24.000000000000007,43.000000000000284,0.0003,0.0034,0.001
1,1591,0,19.000000000000014,43.00000000000031,0.0003,0.0034,0.001
1,1591,1,24.0,43.00000000000031,0.0003,0.0034,0.001
0,1591,0,19.000000000000014,38.00000000000031,0.0003,0.0034,0.001
0,1591,1,19.0,38.00000000000031,0.0003,0.0034,0.001
4,1592,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1592,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1592,0,24.000000000000014,53.00000000000029,0.0003,0.0034,0.001
9,1592,1,29.000000000000007,53.00000000000029,0.0003,0.0034,0.001
2,1592,0,34.26000000000001,68.52000000000017,0.0003,0.0034,0.001
2,1592,1,34.26000000000001,68.52000000000017,0.0003,0.0034,0.001
14,1592,0,24.67000000000001,44.34000000000004,0.0003,0.0034,0.001
14,1592,1,19.67,44.34000000000004,0.0003,0.0034,0.001
10,1592,0,29.000000000000007,63.00000000000032,0.0003,0.0034,0.001
10,1592,1,34.000000000000014,63.00000000000032,0.0003,0.0034,0.001
11,1592,0,19.00000000000001,43.00000000000027,0.0003,0.0034,0.001
11,1592,1,24.0,43.00000000000027,0.0003,0.0034,0.001
5,1592,0,29.51000000000001,54.0200000000001,0.0003,0.0034,0.001
5,1592,1,24.510000000000005,54.0200000000001,0.0003,0.0034,0.001
8,1592,0,29.580000000000005,49.16000000000007,0.0003,0.0034,0.001
8,1592,1,19.580000000000002,49.16000000000007,0.0003,0.0034,0.001
3,1592,0,19.00000000000001,43.00000000000027,0.0003,0.0034,0.001
3,1592,1,24.000000000000004,43.00000000000027,0.0003,0.0034,0.001
12,1592,0,19.000000000000004,43.00000000000011,0.0003,0.0034,0.001
12,1592,1,24.000000000000004,43.00000000000011,0.0003,0.0034,0.001
13,1592,0,19.000000000000007,38.000000000000256,0.0003,0.0034,0.001
13,1592,1,19.0,38.000000000000256,0.0003,0.0034,0.001
15,1592,0,4.0000000000000036,3.000000000000039,0.0003,0.0034,0.001
15,1592,1,-0.9999999999999858,3.000000000000039,0.0003,0.0034,0.001
7,1592,0,4.000000000000019,8.000000000000043,0.0003,0.0034,0.001
7,1592,1,4.000000000000014,8.000000000000043,0.0003,0.0034,0.001
6,1592,0,24.420000000000005,43.840000000000046,0.0003,0.0034,0.001
6,1592,1,19.42,43.840000000000046,0.0003,0.0034,0.001
1,1592,0,19.699999999999996,39.40000000000003,0.0003,0.0034,0.001
1,1592,1,19.700000000000003,39.40000000000003,0.0003,0.0034,0.001
0,1592,0,19.630000000000003,39.260000000000055,0.0003,0.0034,0.001
0,1592,1,19.629999999999995,39.260000000000055,0.0003,0.0034,0.001
4,1593,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1593,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1593,0,24.000000000000014,53.00000000000029,0.0003,0.0034,0.001
9,1593,1,29.000000000000007,53.00000000000029,0.0003,0.0034,0.001
2,1593,0,29.100000000000016,58.20000000000028,0.0003,0.0034,0.001
2,1593,1,29.10000000000001,58.20000000000028,0.0003,0.0034,0.001
14,1593,0,24.000000000000007,48.00000000000031,0.0003,0.0034,0.001
14,1593,1,24.000000000000004,48.00000000000031,0.0003,0.0034,0.001
10,1593,0,29.000000000000007,63.00000000000026,0.0003,0.0034,0.001
10,1593,1,34.000000000000014,63.00000000000026,0.0003,0.0034,0.001
11,1593,0,9.000000000000004,18.00000000000004,0.0003,0.0034,0.001
11,1593,1,9.000000000000005,18.00000000000004,0.0003,0.0034,0.001
5,1593,0,29.00000000000001,58.00000000000025,0.0003,0.0034,0.001
5,1593,1,29.000000000000004,58.00000000000025,0.0003,0.0034,0.001
8,1593,0,29.330000000000005,53.6600000000002,0.0003,0.0034,0.001
8,1593,1,24.330000000000005,53.6600000000002,0.0003,0.0034,0.001
3,1593,0,24.460000000000008,43.920000000000115,0.0003,0.0034,0.001
3,1593,1,19.459999999999994,43.920000000000115,0.0003,0.0034,0.001
12,1593,0,19.000000000000004,43.00000000000017,0.0003,0.0034,0.001
12,1593,1,24.000000000000004,43.00000000000017,0.0003,0.0034,0.001
13,1593,0,34.430000000000014,58.860000000000134,0.0003,0.0034,0.001
13,1593,1,24.430000000000003,58.860000000000134,0.0003,0.0034,0.001
15,1593,0,9.000000000000004,13.000000000000043,0.0003,0.0034,0.001
15,1593,1,4.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1593,0,14.000000000000018,17.999999999999737,0.0003,0.0034,0.001
7,1593,1,4.000000000000014,17.999999999999737,0.0003,0.0034,0.001
6,1593,0,19.00000000000001,38.000000000000156,0.0003,0.0034,0.001
6,1593,1,19.000000000000004,38.000000000000156,0.0003,0.0034,0.001
1,1593,0,19.000000000000014,43.00000000000027,0.0003,0.0034,0.001
1,1593,1,24.000000000000007,43.00000000000027,0.0003,0.0034,0.001
0,1593,0,19.590000000000007,34.18000000000007,0.0003,0.0034,0.001
0,1593,1,14.590000000000002,34.18000000000007,0.0003,0.0034,0.001
4,1594,0,24.00000000000001,53.000000000000334,0.0003,0.0034,0.001
4,1594,1,29.000000000000007,53.000000000000334,0.0003,0.0034,0.001
9,1594,0,24.000000000000014,53.000000000000284,0.0003,0.0034,0.001
9,1594,1,29.000000000000007,53.000000000000284,0.0003,0.0034,0.001
2,1594,0,34.550000000000004,64.1000000000001,0.0003,0.0034,0.001
2,1594,1,29.549999999999997,64.1000000000001,0.0003,0.0034,0.001
14,1594,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
14,1594,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
10,1594,0,29.000000000000007,63.000000000000306,0.0003,0.0034,0.001
10,1594,1,34.000000000000014,63.000000000000306,0.0003,0.0034,0.001
11,1594,0,19.00000000000001,38.000000000000114,0.0003,0.0034,0.001
11,1594,1,19.0,38.000000000000114,0.0003,0.0034,0.001
5,1594,0,29.000000000000007,63.00000000000021,0.0003,0.0034,0.001
5,1594,1,34.00000000000001,63.00000000000021,0.0003,0.0034,0.001
8,1594,0,29.00000000000001,58.00000000000034,0.0003,0.0034,0.001
8,1594,1,29.000000000000007,58.00000000000034,0.0003,0.0034,0.001
3,1594,0,34.19000000000001,63.3800000000002,0.0003,0.0034,0.001
3,1594,1,29.190000000000012,63.3800000000002,0.0003,0.0034,0.001
12,1594,0,19.000000000000004,43.000000000000085,0.0003,0.0034,0.001
12,1594,1,24.0,43.000000000000085,0.0003,0.0034,0.001
13,1594,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
13,1594,1,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
15,1594,0,9.00000000000001,22.999999999999773,0.0003,0.0034,0.001
15,1594,1,14.000000000000014,22.999999999999773,0.0003,0.0034,0.001
7,1594,0,9.000000000000016,13.000000000000043,0.0003,0.0034,0.001
7,1594,1,4.000000000000014,13.000000000000043,0.0003,0.0034,0.001
6,1594,0,19.000000000000007,43.00000000000027,0.0003,0.0034,0.001
6,1594,1,24.0,43.00000000000027,0.0003,0.0034,0.001
1,1594,0,19.650000000000002,39.300000000000054,0.0003,0.0034,0.001
1,1594,1,19.65,39.300000000000054,0.0003,0.0034,0.001
0,1594,0,19.750000000000004,34.50000000000001,0.0003,0.0034,0.001
0,1594,1,14.750000000000002,34.50000000000001,0.0003,0.0034,0.001
4,1595,0,29.490000000000002,58.98000000000014,0.0003,0.0034,0.001
4,1595,1,29.490000000000006,58.98000000000014,0.0003,0.0034,0.001
9,1595,0,24.000000000000007,48.000000000000284,0.0003,0.0034,0.001
9,1595,1,24.000000000000007,48.000000000000284,0.0003,0.0034,0.001
2,1595,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
2,1595,1,29.000000000000004,58.00000000000032,0.0003,0.0034,0.001
14,1595,0,29.130000000000003,58.26000000000027,0.0003,0.0034,0.001
14,1595,1,29.130000000000017,58.26000000000027,0.0003,0.0034,0.001
10,1595,0,29.190000000000012,58.38000000000022,0.0003,0.0034,0.001
10,1595,1,29.190000000000012,58.38000000000022,0.0003,0.0034,0.001
11,1595,0,9.000000000000016,22.999999999999744,0.0003,0.0034,0.001
11,1595,1,14.000000000000007,22.999999999999744,0.0003,0.0034,0.001
5,1595,0,29.500000000000007,54.00000000000011,0.0003,0.0034,0.001
5,1595,1,24.500000000000007,54.00000000000011,0.0003,0.0034,0.001
8,1595,0,29.000000000000007,53.000000000000284,0.0003,0.0034,0.001
8,1595,1,24.000000000000004,53.000000000000284,0.0003,0.0034,0.001
3,1595,0,24.560000000000002,44.120000000000054,0.0003,0.0034,0.001
3,1595,1,19.56,44.120000000000054,0.0003,0.0034,0.001
12,1595,0,14.000000000000005,27.99999999999976,0.0003,0.0034,0.001
12,1595,1,14.000000000000007,27.99999999999976,0.0003,0.0034,0.001
13,1595,0,29.000000000000007,58.000000000000306,0.0003,0.0034,0.001
13,1595,1,29.0,58.000000000000306,0.0003,0.0034,0.001
15,1595,0,4.000000000000016,13.000000000000039,0.0003,0.0034,0.001
15,1595,1,9.000000000000014,13.000000000000039,0.0003,0.0034,0.001
